	datetime	site_id	mlid	rlf	1-day-predict	5-day-predict
1982	2021-02-13	RL_[MHWM	A6WZ			
1983	2021-02-13	RL_[MIDI	A7ZF	False	False	False
1984	2021-02-13	RL_[MIIQ	A4YI	False	False	False
1985	2021-02-13	RL_[MIK@	A6AF			
1986	2021-02-13	RL_[MIQM	A5YQ	False	False	False
1987	2021-02-13	RL_[MISK	A1TG	False	False	False
1988	2021-02-13	RL_[MIWQ	A7ZT	False	False	False
1989	2021-02-13	RL_[MJFB	A8UC	False	False	False
1990	2021-02-13	RL_[MJGR	A7SH	False	False	False
1991	2021-02-13	RL_[MJQM	A7BM			
1992	2021-02-13	RL_[ML@?	A7BT	False	False	False
1993	2021-02-13	RL_[MLHL	A9SD	False	False	False
1994	2021-02-13	RL_[MLNP	A9YW	False	False	False
1995	2021-02-13	RL_[MLNW	A8VE	False	False	False
1996	2021-02-13	RL_[MLXH	A8ZE	False	False	False
1997	2021-02-13	RL_[MMDK	A4NM			
1998	2021-02-13	RL_[MMRC	A9KF	False	False	False
1999	2021-02-13	RL_[MNA>	A2TS	False	False	False
2000	2021-02-13	RL_[MNA>	A6SX	False	False	False
2001	2021-02-13	RL_[MNII	A1PG	False	False	False
2002	2021-02-13	RL_[MNLP	A6WT	False	False	False
2003	2021-02-13	RL_[MNQQ	A1SA	False	False	False
2004	2021-02-13	RL_[MNSS	A6XI	False	False	False
2005	2021-02-13	RL_[MOCT	A8CS	False	False	False
2006	2021-02-13	RL_[MOCT	A8LT	False	False	False
2007	2021-02-13	RL_[MOPI	A6AI	False	False	False
2008	2021-02-13	RL_[MOSA	A7KE	False	False	False
2009	2021-02-13	RL_[MP@K	A1MK	False	False	False
2010	2021-02-13	RL_[MPDQ	A9PI	False	False	False
2011	2021-02-13	RL_[MPLH	A5TQ	False	False	False
2012	2021-02-13	RL_[MPS.	A7QV			
2013	2021-02-13	RL_[MQ?K	A8ZD	False	False	False
2014	2021-02-13	RL_[MQCB	A7FG			
2015	2021-02-13	RL_[MQCS	A7AK	False	False	False
2016	2021-02-13	RL_[MQER	A8LJ	False	False	False
2017	2021-02-13	RL_[MQKP	A2ZJ	False	False	False
2018	2021-02-13	RL_[MQRI	A7HM	False	False	False
2019	2021-02-13	RL_[MSMK	A6VC	False	False	False
2020	2021-02-13	RL_[MT@K	A7YB	False	False	False
2021	2021-02-13	RL_[MTC>	A9LF	False	False	False
2022	2021-02-13	RL_[MTCT	A6WR	False	False	False
2023	2021-02-13	RL_[MTFL	A6JA			
2024	2021-02-13	RL_[MTI@	A8WM	False	False	False
2025	2021-02-13	RL_[MTMH	A8UA	False	False	False
2026	2021-02-13	RL_[MTMK	A7HK			
2027	2021-02-13	RL_[MTR@	A8LB	False	False	False
2028	2021-02-13	RL_[MTT>	A0VL	False	False	False
2029	2021-02-13	RL_[MU?J	A8UE	False	False	False
2030	2021-02-13	RL_[MUA>	A8BQ			
2031	2021-02-13	RL_[MUGH	A8XS	False	False	False
2032	2021-02-13	RL_[MUIO	A8TC	False	False	False
2033	2021-02-13	RL_[MUL@	A0RH	False	False	False
2034	2021-02-13	RL_[MUPR	A8HF	False	False	False
2035	2021-02-13	RL_[MUQB	A8EG			
2036	2021-02-13	RL_[MURU	A6MA	False	False	False
2037	2021-02-13	RL_[MVJL	A7YP			
2038	2021-02-13	RL_[MW?H	A6CA			
2039	2021-02-13	RL_[MWCD	A7VS	False	False	False
2040	2021-02-13	RL_[MWI@	A8HA	False	False	False
2041	2021-02-13	RL_[MWJ@	A7ZD	False	False	False
2042	2021-02-13	RL_[MXCI	A2ZR	False	False	False
2043	2021-02-13	RL_[MZ?A	A8EV			
2044	2021-02-13	RL_[MZGJ	A2YP	False	False	False
2045	2021-02-13	RL_[MZGW	A7ZE	False	False	False
2046	2021-02-13	RL_[MZI.	A8YP	False	False	False
2047	2021-02-13	RL_[MZIP	A9RE	False	False	False
2048	2021-02-13	RL_[MZR?	A6PE			
2049	2021-02-13	RL_[MZRB	A4ML	False	False	False
2050	2021-02-13	RL_[MZX@	A4AT	False	False	False
2051	2021-02-13	RL_\7TER	A6VA	False	False	False
2052	2021-02-13	RL_\9FJI	A0XU	False	False	False
2053	2021-02-13	RL_\9FJI	A0YU	False	False	False
2054	2021-02-13	RL_\9FJI	A5DG	False	False	False
2055	2021-02-13	RL_\9FJI	A5FP	False	False	False
2056	2021-02-13	RL_\9FJI	A5JW	False	False	False
2057	2021-02-13	RL_\9FJI	A6AP	False	False	False
2058	2021-02-13	RL_\9FJI	A6DX	False	False	False
2059	2021-02-13	RL_\9FJI	A8CK	False	False	False
2060	2021-02-13	RL_\9FJI	A8QM	False	False	False
2061	2021-02-13	RL_\;EDF	A9RC	False	False	False
2062	2021-02-13	RL_\;EFV	A4ZH	False	False	False
2063	2021-02-13	RL_\;L?S	A5DA	False	False	False
2064	2021-02-13	RL_\;L?S	A9DS	False	False	False
2065	2021-02-13	RL_\;NQR	A7KI	False	False	False
2066	2021-02-13	RL_\;QD>	A2QE	False	False	False
2067	2021-02-13	RL_\;QMO	A2PH	False	False	False
2068	2021-02-13	RL_\;QMV	A1DW	False	False	False
2069	2021-02-13	RL_\;QMV	A8GP	False	False	False
2070	2021-02-13	RL_\;QMV	A8MX	False	False	False
2071	2021-02-13	RL_\;QMV	A8NX	False	False	False
2072	2021-02-13	RL_\;QMV	A8QO	False	False	False
2073	2021-02-13	RL_\ELCH	A6JF			
2074	2021-02-13	RL_\ELCM	A9SR			
2075	2021-02-13	RL_\ELCO	A6YB	False	False	False
2076	2021-02-13	RL_\ELCO	A9YP	False	False	False
2077	2021-02-13	RL_\ELCP	A9UK	False	False	False
2078	2021-02-13	RL_\KEFI	A1CB			
2079	2021-02-13	RL_\KEFI	A8KQ			
2080	2021-02-13	RL_\KEFL	A8ZA			
2081	2021-02-13	RL_\KFTL	A1SC			
2082	2021-02-13	RL_\KJRR	A8XO			
2083	2021-02-13	RL_\KQQQ	A1NJ			
2084	2021-02-13	RL_\KSCW	A8HT	False	False	False
2085	2021-02-13	RL_\KT??	A7KQ	False	False	False
2086	2021-02-13	RL_\K[?@	A1PJ	False	False	False
2087	2021-02-13	RL_\K[?V	A1MV	False	False	False
2088	2021-02-13	RL_\K[?V	A8MZ	False	False	False
2089	2021-02-13	RL_\K[@J	A7QK	False	False	False
2090	2021-02-13	RL_\K[@L	A2IP	False	False	False
2091	2021-02-13	RL_\K[@L	A2YR	False	False	False
2092	2021-02-13	RL_\K[A>	A1VM	False	False	False
2093	2021-02-13	RL_\K[AL	A1CU	False	False	False
2094	2021-02-13	RL_\K[AL	A7NW	False	False	False
2095	2021-02-13	RL_\K[AR	A8OX			
2096	2021-02-13	RL_\K[B>	A1UC	False	False	False
2097	2021-02-13	RL_\K[BB	A1JU	False	False	False
2098	2021-02-13	RL_\K[BB	A1LW	False	False	False
2099	2021-02-13	RL_\K[BB	A1SG	False	False	False
2100	2021-02-13	RL_\K[BO	A1GS	False	False	False
2101	2021-02-13	RL_\K[BP	A1UN	False	False	False
2102	2021-02-13	RL_\K[CK	A7UX	False	False	False
2103	2021-02-13	RL_\K[CS	A1QE	False	False	False
2104	2021-02-13	RL_\K[CS	A1QF	False	False	False
2105	2021-02-13	RL_\K[CS	A7XD	False	False	False
2106	2021-02-13	RL_\K[D>	A1KM	False	False	False
2107	2021-02-13	RL_\K[D>	A2PI	False	False	False
2108	2021-02-13	RL_\K[DQ	A7FC			
2109	2021-02-13	RL_\K[DR	A8XN	False	False	False
2110	2021-02-13	RL_\K[EH	A7DX	False	False	False
2111	2021-02-13	RL_\K[EJ	A7BA			
2112	2021-02-13	RL_\K[FA	A8SG	False	False	False
2113	2021-02-13	RL_\K[G?	A1LU	False	False	False
2114	2021-02-13	RL_\K[G@	A1UA	False	False	False
2115	2021-02-13	RL_\K[GE	A8WT			
2116	2021-02-13	RL_\K[GH	A7JV	False	False	False
2117	2021-02-13	RL_\K[GJ	A1UB			
2118	2021-02-13	RL_\K[GL	A2OM	False	False	False
2119	2021-02-13	RL_\K[GL	A7RK	False	False	False
2120	2021-02-13	RL_\K[GL	A8PU	False	False	False
2121	2021-02-13	RL_\K[GP	A1AU	False	False	False
2122	2021-02-13	RL_\K[GP	A1CS	False	False	False
2123	2021-02-13	RL_\K[GP	A7UB	False	False	False
2124	2021-02-13	RL_\K[GP	A7VJ	False	False	False
2125	2021-02-13	RL_\K[GQ	A1UR	False	False	False
2126	2021-02-13	RL_\K[IF	A1SM	False	False	False
2127	2021-02-13	RL_\K[II	A1JD	False	False	False
2128	2021-02-13	RL_\K[IK	A1BL	False	False	False
2129	2021-02-13	RL_\K[IK	A1IU	False	False	False
2130	2021-02-13	RL_\K[IK	A1OU	False	False	False
2131	2021-02-13	RL_\K[IK	A2GL	False	False	False
2132	2021-02-13	RL_\K[IK	A7QO	False	False	False
2133	2021-02-13	RL_\K[IK	A7VD	False	False	False
2134	2021-02-13	RL_\K[IK	A7WN	False	False	False
2135	2021-02-13	RL_\K[IK	A7YU	False	False	False
2136	2021-02-13	RL_\K[IK	A8OS	False	False	False
2137	2021-02-13	RL_\K[J>	A1GA			
2138	2021-02-13	RL_\K[J>	A8NV			
2139	2021-02-13	RL_\K[KB	A1GT	False	False	False
2140	2021-02-13	RL_\K[KB	A1UI	False	False	False
2141	2021-02-13	RL_\K[KB	A1UO	False	False	False
2142	2021-02-13	RL_\K[KB	A2MO	False	False	False
2143	2021-02-13	RL_\K[KF	A7EC			
2144	2021-02-13	RL_\K[KJ	A7KR	False	False	False
2145	2021-02-13	RL_\K[KK	A8QV			
2146	2021-02-13	RL_\K[KO	A1TE	False	False	False
2147	2021-02-13	RL_\K[KP	A1WL	False	False	False
2148	2021-02-13	RL_\K[L>	A7GP	False	False	False
2149	2021-02-13	RL_\K[L?	A1XN	False	False	False
2150	2021-02-13	RL_\K[LJ	A1VI	False	False	False
2151	2021-02-13	RL_\K[LJ	A7VG	False	False	False
2152	2021-02-13	RL_\K[MA	A1AX			
2153	2021-02-13	RL_\K[MA	A1ET			
2154	2021-02-13	RL_\K[MA	A1JN			
2155	2021-02-13	RL_\K[MA	A7VQ			
2156	2021-02-13	RL_\K[ME	A8VC	False	False	False
2157	2021-02-13	RL_\K[MP	A1TK	False	False	False
2158	2021-02-13	RL_\K[MQ	A1IV	False	False	False
2159	2021-02-13	RL_\K[MQ	A1KT	False	False	False
2160	2021-02-13	RL_\K[MQ	A1MS	False	False	False
2161	2021-02-13	RL_\K[MQ	A1NU	False	False	False
2162	2021-02-13	RL_\K[MQ	A1QY	False	False	False
2163	2021-02-13	RL_\K[MQ	A2EQ	False	False	False
2164	2021-02-13	RL_\K[MQ	A8JL	False	False	False
2165	2021-02-13	RL_\K[MQ	A8MO	False	False	False
2166	2021-02-13	RL_\K[MR	A7BU	False	False	False
2167	2021-02-13	RL_\K[MV	A7FV	False	False	False
2168	2021-02-13	RL_\K[MV	A7YG	False	False	False
2169	2021-02-13	RL_\K[NB	A1AF	False	False	False
2170	2021-02-13	RL_\K[NB	A1DL	False	False	False
2171	2021-02-13	RL_\K[NB	A7DT	False	False	False
2172	2021-02-13	RL_\K[NB	A7DU	False	False	False
2173	2021-02-13	RL_\K[NB	A7PG	False	False	False
2174	2021-02-13	RL_\K[NB	A8QB	False	False	False
2175	2021-02-13	RL_\K[NI	A8GT	False	False	False
2176	2021-02-13	RL_\K[NO	A1UE			
2177	2021-02-13	RL_\K[NP	A1FA			
2178	2021-02-13	RL_\K[Q@	A1DJ	False	False	False
2179	2021-02-13	RL_\K[Q@	A1DY	False	False	False
2180	2021-02-13	RL_\K[QB	A8VQ			
2181	2021-02-13	RL_\K[QE	A1BU			
2182	2021-02-13	RL_\K[QF	A8YZ			
2183	2021-02-13	RL_\K[QI	A1UJ			
2184	2021-02-13	RL_\K[QW	A1AG	False	False	False
2185	2021-02-13	RL_\K[R@	A1LD			
2186	2021-02-13	RL_\K[R@	A7AB			
2187	2021-02-13	RL_\K[RB	A1EQ			
2188	2021-02-13	RL_\K[RB	A1FQ			
2189	2021-02-13	RL_\K[RM	A1TM	False	False	False
2190	2021-02-13	RL_\K[RO	A7IK	False	False	False
2191	2021-02-13	RL_\K[RO	A8SX	False	False	False
2192	2021-02-13	RL_\K[TQ	A1UL	False	False	False
2193	2021-02-13	RL_\K[WE	A1EU	False	False	False
2194	2021-02-13	RL_\K[WE	A1NX	False	False	False
2195	2021-02-13	RL_\K[WE	A8KW	False	False	False
2196	2021-02-13	RL_\K[WV	A1RU	False	False	False
2197	2021-02-13	RL_\K[WV	A8GS	False	False	False
2198	2021-02-13	RL_\K[WV	A8TW	False	False	False
2199	2021-02-13	RL_]9FQQ	A5EG	False	False	False
2200	2021-02-13	RL_]AFKI	A6UA	False	False	False
2201	2021-02-13	RL_]BVNB	A9TN			
2202	2021-02-13	RL_]CBAF	A6RJ	False	False	False
2203	2021-02-13	RL_]CBAF	A6SJ	False	False	False
2204	2021-02-13	RL_]CBBB	A5HX	False	False	False
2205	2021-02-13	RL_]CBBB	A5SC	False	False	False
2206	2021-02-13	RL_]CBCV	A6VM	False	False	False
2207	2021-02-13	RL_]CBI?	A5UT	False	False	False
2208	2021-02-13	RL_]CBI@	A5EC	False	False	False
2209	2021-02-13	RL_]CBJ?	A5FU	False	False	False
2210	2021-02-13	RL_]CBJ?	A6BR	False	False	False
2211	2021-02-13	RL_]CBJ@	A5PU	False	False	False
2212	2021-02-13	RL_]CBJ@	A5UA	False	False	False
2213	2021-02-13	RL_]CBJ@	A5UB	False	False	False
2214	2021-02-13	RL_]CBJ@	A6ZG	False	False	False
2215	2021-02-13	RL_]CBKQ	A6YP	False	False	False
2216	2021-02-13	RL_]CBL>	A4AY	False	False	False
2217	2021-02-13	RL_]CBL>	A5QB	False	False	False
2218	2021-02-13	RL_]CBLB	A9DC	False	False	False
2219	2021-02-13	RL_]CBLI	A5FL	False	False	False
2220	2021-02-13	RL_]CBLI	A6AM	False	False	False
2221	2021-02-13	RL_]CBLI	A6AZ	False	False	False
2222	2021-02-13	RL_]CBLQ	A5LP	False	False	False
2223	2021-02-13	RL_]CBLQ	A5SU	False	False	False
2224	2021-02-13	RL_]CBLQ	A6ZD	False	False	False
2225	2021-02-13	RL_]CBP@	A5WH	False	False	False
2226	2021-02-13	RL_]CBPE	A5XH	False	False	False
2227	2021-02-13	RL_]CBPJ	A6PJ	False	False	False
2228	2021-02-13	RL_]CBRV	A4ZV	False	False	False
2229	2021-02-13	RL_]CBTJ	A2MV	False	False	False
2230	2021-02-13	RL_]CBTJ	A5LF	False	False	False
2231	2021-02-13	RL_]CBTJ	A5RZ	False	False	False
2232	2021-02-13	RL_]CBTJ	A6SN	False	False	False
2233	2021-02-13	RL_]CC?I	A5LA	False	False	False
2234	2021-02-13	RL_]CC@S	A6EZ	False	False	False
2235	2021-02-13	RL_]CC@S	A9TZ	False	False	False
2236	2021-02-13	RL_]CCCS	A0VX	False	False	False
2237	2021-02-13	RL_]CCCS	A5GO	False	False	False
2238	2021-02-13	RL_]CCCS	A5VW	False	False	False
2239	2021-02-13	RL_]CCGI	A5ED	False	False	False
2240	2021-02-13	RL_]CCGO	A5FW	False	False	False
2241	2021-02-13	RL_]CCGO	A5HW	False	False	False
2242	2021-02-13	RL_]CCGO	A5ZT	False	False	False
2243	2021-02-13	RL_]CCGO	A5ZY	False	False	False
2244	2021-02-13	RL_]CCGO	A6RV	False	False	False
2245	2021-02-13	RL_]CCHH	A6KZ	False	False	False
2246	2021-02-13	RL_]CCHH	A8KY	False	False	False
2247	2021-02-13	RL_]CCPH	A6RE	False	False	False
2248	2021-02-13	RL_]CCPK	A4YA	False	False	False
2249	2021-02-13	RL_]CCSV	A1DG	False	False	False
2250	2021-02-13	RL_]CD?P	A9ZW	False	False	False
2251	2021-02-13	RL_]CDC>	A8YL	False	False	False
2252	2021-02-13	RL_]CDGI	A5VC	False	False	False
2253	2021-02-13	RL_]CDGP	A6VL	False	False	False
2254	2021-02-13	RL_]CDK>	A6BD	False	False	False
2255	2021-02-13	RL_]CDKQ	A9TL	False	False	False
2256	2021-02-13	RL_]CDMP	A9DH	False	False	False
2257	2021-02-13	RL_]CDMP	A9ZB	False	False	False
2258	2021-02-13	RL_]CDSE	A5MH	False	False	False
2259	2021-02-13	RL_]CDT?	A2ZL	False	False	False
2260	2021-02-13	RL_]CE@P	A6XS	False	False	False
2261	2021-02-13	RL_]CEIB	A5HM	False	False	False
2262	2021-02-13	RL_]CEKQ	A6SP	False	False	False
2263	2021-02-13	RL_]CF?E	A5CS	False	False	False
2264	2021-02-13	RL_]CF?E	A6DZ	False	False	False
2265	2021-02-13	RL_]CF?E	A6MV	False	False	False
2266	2021-02-13	RL_]CF?Q	A8SM	False	False	False
2267	2021-02-13	RL_]CFPA	A5NX	False	False	False
2268	2021-02-13	RL_]CFPA	A6WX	False	False	False
2269	2021-02-13	RL_]CHPK	A4VE	False	False	False
2270	2021-02-13	RL_]CHSJ	A5SY	False	False	True
2271	2021-02-13	RL_]CHSJ	A6JP	False	False	False
2272	2021-02-13	RL_]CHSJ	A6XW	False	False	False
2273	2021-02-13	RL_]CHSV	A5JV	False	False	False
2274	2021-02-13	RL_]CHSV	A5ZX	False	False	False
2275	2021-02-13	RL_]CIKQ	A6JR	False	False	False
2276	2021-02-13	RL_]CIQO	A9HD	False	False	False
2277	2021-02-13	RL_]CIWO	A6ZP	False	False	False
2278	2021-02-13	RL_]CJF>	A5XM	False	False	False
2279	2021-02-13	RL_]CJFQ	A1GD	False	False	False
2280	2021-02-13	RL_]CJFQ	A5KS	False	False	False
2281	2021-02-13	RL_]CJFQ	A5PV	False	False	False
2282	2021-02-13	RL_]CJFQ	A5PW	False	False	False
2283	2021-02-13	RL_]CJFQ	A5XQ	False	False	False
2284	2021-02-13	RL_]CJFQ	A5XV	False	False	False
2285	2021-02-13	RL_]CJFQ	A6ER	False	False	False
2286	2021-02-13	RL_]CJFQ	A6KC	False	False	False
2287	2021-02-13	RL_]CJFQ	A6LP	False	False	False
2288	2021-02-13	RL_]CJFQ	A6LQ	False	False	False
2289	2021-02-13	RL_]CJFQ	A6PZ	False	False	False
2290	2021-02-13	RL_]CJFQ	A9FG	False	False	False
2291	2021-02-13	RL_]CJFQ	A9WX	False	False	False
2292	2021-02-13	RL_]CJKQ	A6TM	False	False	False
2293	2021-02-13	RL_]CJLH	A5UF	False	False	False
2294	2021-02-13	RL_]CJLH	A5XF	False	False	False
2295	2021-02-13	RL_]CJQF	A6ZK	False	False	False
2296	2021-02-13	RL_]CL?O	A5HP	False	False	False
2297	2021-02-13	RL_]CL?O	A5UP	False	False	False
2298	2021-02-13	RL_]CL?O	A8UY	False	False	False
2299	2021-02-13	RL_]CLER	A5NZ	False	False	False
2300	2021-02-13	RL_]CLER	A9BZ	False	False	False
2301	2021-02-13	RL_]CLER	A9GW	False	False	False
2302	2021-02-13	RL_]CLGO	A5CV	False	False	False
2303	2021-02-13	RL_]CLKQ	A5XN	False	False	False
2304	2021-02-13	RL_]CLM@	A0UF	False	False	False
2305	2021-02-13	RL_]CLM@	A9FM	False	False	False
2306	2021-02-13	RL_]CLP@	A5DI	False	False	False
2307	2021-02-13	RL_]CLP@	A5IT	False	False	False
2308	2021-02-13	RL_]CLP@	A5KC	False	False	False
2309	2021-02-13	RL_]CLS?	A6KA			
2310	2021-02-13	RL_]CLT>	A5VN	False	False	False
2311	2021-02-13	RL_]CLWB	A6VS	False	False	False
2312	2021-02-13	RL_]CLXV	A5RN	False	False	False
2313	2021-02-13	RL_]CMG?	A5CG	False	False	False
2314	2021-02-13	RL_]CMG?	A5TU	False	False	False
2315	2021-02-13	RL_]CMG?	A8RY	False	False	False
2316	2021-02-13	RL_]CN?K	A5BQ	False	False	False
2317	2021-02-13	RL_]CNGE	A5VJ	False	False	False
2318	2021-02-13	RL_]CNR@	A2LZ	False	False	False
2319	2021-02-13	RL_]CNR@	A8YU	False	False	False
2320	2021-02-13	RL_]CNRM	A5YS	False	False	False
2321	2021-02-13	RL_]CO?J	A5XR	False	False	False
2322	2021-02-13	RL_]CO?J	A6YD	False	False	False
2323	2021-02-13	RL_]CO?W	A2BZ	False	False	False
2324	2021-02-13	RL_]CO?W	A4DH	False	False	False
2325	2021-02-13	RL_]CO?W	A4EV	False	False	False
2326	2021-02-13	RL_]CO?W	A4OV	False	False	False
2327	2021-02-13	RL_]CO?W	A6IX	False	False	False
2328	2021-02-13	RL_]CO?W	A7SZ	False	False	False
2329	2021-02-13	RL_]CO@P	A8TP	False	False	False
2330	2021-02-13	RL_]COKQ	A5VM	False	False	False
2331	2021-02-13	RL_]COMQ	A5WF	False	False	False
2332	2021-02-13	RL_]COXB	A6DB	False	False	False
2333	2021-02-13	RL_]CPPQ	A9EX	False	False	False
2334	2021-02-13	RL_]CPQR	A0BK	False	False	False
2335	2021-02-13	RL_]CPQR	A0TE	False	False	False
2336	2021-02-13	RL_]CPQR	A0TZ	False	False	False
2337	2021-02-13	RL_]CQJS	A4UN	False	False	False
2338	2021-02-13	RL_]CSAO	A5CR	False	False	False
2339	2021-02-13	RL_]CSAO	A5DE	False	False	False
2340	2021-02-13	RL_]CSAO	A5PL	False	False	False
2341	2021-02-13	RL_]CSAO	A5US	False	False	False
2342	2021-02-13	RL_]CSAO	A5XZ	False	False	False
2343	2021-02-13	RL_]CSCH	A5RM	False	False	False
2344	2021-02-13	RL_]CSCP	A5AU	False	False	False
2345	2021-02-13	RL_]CSCP	A5BU	False	False	False
2346	2021-02-13	RL_]CSCP	A5CE	False	False	False
2347	2021-02-13	RL_]CSCP	A5TZ	False	False	False
2348	2021-02-13	RL_]CSCP	A5YZ	False	False	False
2349	2021-02-13	RL_]CSCP	A6NS	False	False	False
2350	2021-02-13	RL_]CSI>	A5PB	False	False	False
2351	2021-02-13	RL_]CT?E	A5QX	False	False	False
2352	2021-02-13	RL_]CT?E	A5VX	False	False	False
2353	2021-02-13	RL_]CTBV	A5RC	False	False	False
2354	2021-02-13	RL_]CTGO	A0FU	False	False	False
2355	2021-02-13	RL_]CTL>	A6VR	False	False	False
2356	2021-02-13	RL_]CTLV	A6GD	False	False	False
2357	2021-02-13	RL_]CTLV	A6RW	False	False	False
2358	2021-02-13	RL_]CTLV	A9WZ	False	False	False
2359	2021-02-13	RL_]CTMC	A5WV			
2360	2021-02-13	RL_]CTSQ	A8PZ	False	False	False
2361	2021-02-13	RL_]CTWB	A8SV	False	False	False
2362	2021-02-13	RL_]CTWB	A9LT	False	False	False
2363	2021-02-13	RL_]CUC?	A5FX	False	False	False
2364	2021-02-13	RL_]CUCJ	A6RB	False	False	False
2365	2021-02-13	RL_]CUCV	A6MT	False	False	False
2366	2021-02-13	RL_]CVKQ	A2ZB	False	False	False
2367	2021-02-13	RL_]CW?A	A5NV	False	False	False
2368	2021-02-13	RL_]CZCK	A0XA			
2369	2021-02-13	RL_]CZCK	A7DR			
2370	2021-02-13	RL_]CZCK	A8NZ			
2371	2021-02-13	RL_]CZKQ	A2VM	False	False	False
2372	2021-02-13	RL_]CZTH	A5DT	False	False	False
2373	2021-02-13	RL_]DBTB	A4US			
2374	2021-02-13	RL_]DBWW	A4EL			
2375	2021-02-13	RL_]DBWW	A4FL			
2376	2021-02-13	RL_]DBWW	A4FP			
2377	2021-02-13	RL_]DBWW	A4KP			
2378	2021-02-13	RL_]DBWW	A4KS			
2379	2021-02-13	RL_]DBWW	A6AY			
2380	2021-02-13	RL_]DBWW	A6KM			
2381	2021-02-13	RL_]DBWW	A7DQ			
2382	2021-02-13	RL_]DC?O	A4SK			
2383	2021-02-13	RL_]DJQJ	A4FX			
2384	2021-02-13	RL_]DJQJ	A4GX			
2385	2021-02-13	RL_]DJQJ	A6MK			
2386	2021-02-13	RL_]DMKQ	A6TK			
2387	2021-02-13	RL_]FUCJ	A8ZG	False	False	False
2388	2021-02-13	RL_]IC?@	A9LB	False	False	False
2389	2021-02-13	RL_]IC?D	A5TI	False	False	False
2390	2021-02-13	RL_]IC?E	A5BP	False	False	False
2391	2021-02-13	RL_]IC?E	A5JL	False	False	False
2392	2021-02-13	RL_]IC?E	A9BL	False	False	False
2393	2021-02-13	RL_]IC?E	A9CD	False	False	False
2394	2021-02-13	RL_]IC?E	A9FQ	False	False	False
2395	2021-02-13	RL_]IC?O	A4BZ	False	False	False
2396	2021-02-13	RL_]ICA@	A9XI	False	False	False
2397	2021-02-13	RL_]ICAL	A8ZP	False	False	False
2398	2021-02-13	RL_]ICAQ	A9ZT	False	False	False
2399	2021-02-13	RL_]ICCI	A4IL	False	False	False
2400	2021-02-13	RL_]ICE@	A5UJ	False	False	False
2401	2021-02-13	RL_]ICE@	A8BZ	False	False	False
2402	2021-02-13	RL_]ICMP	A9HT	False	False	False
2403	2021-02-13	RL_]ICMP	A9KC	False	False	False
2404	2021-02-13	RL_]ICMV	A4PM	False	False	False
2405	2021-02-13	RL_]ICMV	A6KR	False	False	False
2406	2021-02-13	RL_]ICSI	A4EY	False	False	False
2407	2021-02-13	RL_]ICSI	A8AU	False	False	False
2408	2021-02-13	RL_]ICWK	A5XT	False	False	False
2409	2021-02-13	RL_]ID?K	A9TH	False	False	False
2410	2021-02-13	RL_]IDFK	A4FK	False	False	False
2411	2021-02-13	RL_]IDFS	A5XB	False	False	False
2412	2021-02-13	RL_]IDFS	A6DV	False	False	False
2413	2021-02-13	RL_]IDGP	A6RK	False	False	False
2414	2021-02-13	RL_]IDSE	A2LX	False	False	False
2415	2021-02-13	RL_]IDSE	A8YH	False	False	False
2416	2021-02-13	RL_]IDSE	A9CR	False	False	False
2417	2021-02-13	RL_]IDSJ	A4JU	False	False	False
2418	2021-02-13	RL_]IDSJ	A4KV	False	False	False
2419	2021-02-13	RL_]IDSJ	A4WD	False	False	False
2420	2021-02-13	RL_]IDSJ	A9CW	False	False	False
2421	2021-02-13	RL_]IDSJ	A9CY	False	False	False
2422	2021-02-13	RL_]IDSJ	A9PZ	False	False	False
2423	2021-02-13	RL_]IECS	A4BF	False	False	False
2424	2021-02-13	RL_]IECS	A9NS	False	False	False
2425	2021-02-13	RL_]IEGS	A6US	False	False	False
2426	2021-02-13	RL_]IGGP	A9ED	False	False	False
2427	2021-02-13	RL_]IGPL	A5BN	False	False	False
2428	2021-02-13	RL_]IHS@	A0ZL	False	False	False
2429	2021-02-13	RL_]IHSA	A0EK	False	False	False
2430	2021-02-13	RL_]IHSA	A0LZ	False	False	False
2431	2021-02-13	RL_]IHSA	A4AI	False	False	False
2432	2021-02-13	RL_]IHSA	A4ZS	False	False	False
2433	2021-02-13	RL_]IHSA	A4ZW	False	False	False
2434	2021-02-13	RL_]IHSA	A6UY	False	False	False
2435	2021-02-13	RL_]IHSA	A9JS	False	False	False
2436	2021-02-13	RL_]IHSJ	A4VO	False	False	False
2437	2021-02-13	RL_]IIIJ	A6SG	False	False	False
2438	2021-02-13	RL_]IL?E	A4UJ	False	False	False
2439	2021-02-13	RL_]IL?E	A6SU	False	False	False
2440	2021-02-13	RL_]IL?Q	A4VP	False	False	False
2441	2021-02-13	RL_]IL?W	A4RM	False	False	False
2442	2021-02-13	RL_]IL?W	A4RS	False	False	False
2443	2021-02-13	RL_]IL?W	A5CM	False	False	False
2444	2021-02-13	RL_]IL@L	A8YN	False	False	False
2445	2021-02-13	RL_]IL@L	A8YT	False	False	False
2446	2021-02-13	RL_]IL@L	A9JT	False	False	False
2447	2021-02-13	RL_]IL@L	A9MX	False	False	False
2448	2021-02-13	RL_]ILJP	A5VF	False	False	False
2449	2021-02-13	RL_]ILKQ	A2ZE	False	False	False
2450	2021-02-13	RL_]ILPA	A4UP	False	False	False
2451	2021-02-13	RL_]ILQ@	A2TY	False	False	False
2452	2021-02-13	RL_]ILSA	A4IA	False	False	False
